time,probe,device_id,moisture_pct,m_raw,temp_C,ec_uS_cm,byte11,ec_raw,byte8,logger
09:40:29,back_lawn_se,005995,77,1377,23.3,4598.6,0x66,117724,0x51,2 (unfiltered)
09:40:32,back_lawn_ne,005b45,73,1384,22.6,4618.3,0x66,118228,0x51,2 (unfiltered)
09:40:34,back_lawn_sw,005cb5,78,1412,23.8,4669.4,0x66,119536,0x51,2 (unfiltered)
09:40:39,back_lawn_se,005995,77,1377,23.5,4578.6,0x66,117212,0x51,2 (unfiltered)
09:40:42,back_lawn_ne,005b45,73,1384,23.1,4578.3,0x66,117204,0x51,2 (unfiltered)
09:40:50,back_lawn_se,005995,77,1377,23.5,4578.6,0x66,117211,0x51,2 (unfiltered)
09:40:54,back_lawn_sw,005cb5,78,1412,23.8,4669.3,0x66,119535,0x51,2 (unfiltered)
09:41:32,back_lawn_nw,0058ac,74,1371,23.7,4749.7,0x66,121593,0x51,2 (unfiltered)
09:42:01,back_lawn_se,005995,77,1376,23.6,4588.8,0x66,117473,0x51,2 (unfiltered)
09:42:14,back_lawn_ne,005b45,73,1383,23.5,4538.2,0x66,116179,0x51,2 (unfiltered)
09:42:37,back_lawn_sw,005cb5,78,1411,23.8,4669.3,0x66,119535,0x51,2 (unfiltered)
09:42:45,back_lawn_nw,0058ac,74,1371,23.7,4759.8,0x66,121850,0x51,2 (unfiltered)
09:43:12,back_lawn_se,005995,76,1375,23.6,4619.1,0x66,118250,0x51,2 (unfiltered)
09:43:26,back_lawn_ne,005b45,73,1382,23.5,4538.2,0x66,116178,0x51,2 (unfiltered)
09:43:58,back_lawn_nw,0058ac,74,1371,23.7,4769.9,0x66,122109,0x51,2 (unfiltered)
09:44:24,back_lawn_se,005995,76,1375,23.6,4629.3,0x66,118510,0x51,2 (unfiltered)
09:44:37,back_lawn_ne,005b45,6,685,23.5,15.5,0x16,396,0x20,2 (unfiltered)
09:44:47,back_lawn_ne,005b45,1,630,23.5,5.3,0x16,136,0x20,2 (unfiltered)
09:44:57,back_lawn_ne,005b45,0,619,23.1,5.3,0x16,136,0x20,2 (unfiltered)
09:44:59,back_lawn_sw,005cb5,0,609,23.8,5.5,0x16,142,0x20,2 (unfiltered)
09:45:07,back_lawn_ne,005b45,74,1394,22.9,5326.1,0x76,136349,0x52,2 (unfiltered)
09:45:09,back_lawn_sw,005cb5,81,1436,23.5,5315.7,0x76,136082,0x52,2 (unfiltered)
09:45:11,back_lawn_nw,0058ac,76,1383,23.7,5154.1,0x76,131945,0x52,2 (unfiltered)
09:45:17,back_lawn_ne,005b45,74,1395,22.9,5295.9,0x76,135575,0x52,2 (unfiltered)
09:45:19,back_lawn_sw,005cb5,81,1440,23.5,5285.4,0x76,135307,0x52,2 (unfiltered)
09:45:27,back_lawn_ne,005b45,74,1394,23.0,5275.8,0x76,135061,0x52,2 (unfiltered)
09:45:29,back_lawn_sw,005cb5,81,1440,23.5,5295.5,0x76,135565,0x52,2 (unfiltered)
09:45:31,desk_spare,0070f4,0,587,28.2,5.0,0x16,128,0x20,2 (unfiltered)
09:45:35,back_lawn_se,005995,77,1383,23.6,5074.3,0x76,129903,0x51,2 (unfiltered)
09:45:37,back_lawn_ne,005b45,74,1394,23.3,5245.8,0x76,134292,0x52,2 (unfiltered)
09:45:39,back_lawn_sw,005cb5,81,1440,23.5,5295.5,0x76,135566,0x52,2 (unfiltered)
09:45:48,back_lawn_ne,005b45,74,1394,23.5,5245.9,0x76,134296,0x52,2 (unfiltered)
09:45:49,back_lawn_sw,005cb5,81,1440,23.8,5265.5,0x76,134798,0x52,2 (unfiltered)
09:45:59,back_lawn_sw,005cb5,81,1440,23.8,5275.6,0x76,135055,0x52,2 (unfiltered)
09:46:10,back_lawn_sw,005cb5,81,1440,23.8,5285.7,0x76,135314,0x52,2 (unfiltered)
09:46:24,back_lawn_nw,0058ac,76,1383,23.7,5164.2,0x76,132204,0x52,2 (unfiltered)
09:46:46,back_lawn_se,005995,77,1382,23.6,5165.2,0x76,132230,0x52,2 (unfiltered)
09:46:59,back_lawn_ne,005b45,74,1392,23.5,5326.6,0x76,136361,0x52,2 (unfiltered)
09:47:37,back_lawn_nw,0058ac,75,1382,23.7,5214.6,0x76,133494,0x52,2 (unfiltered)
09:47:57,back_lawn_se,005995,77,1381,23.5,5296.2,0x76,135583,0x52,2 (unfiltered)
09:48:33,back_lawn_sw,005cb5,81,1439,23.8,5326.0,0x76,136346,0x52,2 (unfiltered)
09:48:50,back_lawn_nw,0058ac,75,1382,23.7,5224.6,0x76,133751,0x52,2 (unfiltered)
09:49:09,back_lawn_se,005995,77,1381,23.5,5306.2,0x76,135840,0x52,2 (unfiltered)
09:49:22,back_lawn_ne,005b45,74,1392,23.6,5336.7,0x76,136620,0x52,2 (unfiltered)
09:49:44,back_lawn_sw,005cb5,81,1438,23.8,5346.1,0x76,136861,0x52,2 (unfiltered)
09:50:20,back_lawn_se,005995,77,1381,23.5,5326.4,0x76,136357,0x52,2 (unfiltered)
09:50:33,back_lawn_ne,005b45,74,1392,23.6,5346.8,0x76,136878,0x52,2 (unfiltered)
09:50:55,back_lawn_sw,005cb5,81,1438,23.9,5346.2,0x76,136863,0x52,2 (unfiltered)
09:51:31,back_lawn_se,005995,77,1381,23.5,5316.4,0x76,136099,0x52,2 (unfiltered)
09:51:44,back_lawn_ne,005b45,74,1392,23.6,5356.9,0x76,137137,0x52,2 (unfiltered)
09:52:07,back_lawn_sw,005cb5,81,1438,23.9,5356.3,0x76,137122,0x52,2 (unfiltered)
09:52:29,back_lawn_nw,0058ac,0,592,23.7,5.1,0x16,130,0x20,2 (unfiltered)
09:52:39,back_lawn_nw,0058ac,0,587,23.3,5.1,0x16,130,0x20,2 (unfiltered)
09:52:42,back_lawn_se,005995,0,580,23.5,15.7,0x16,403,0x20,2 (unfiltered)
09:52:49,back_lawn_nw,0058ac,0,584,22.9,5.1,0x16,130,0x20,2 (unfiltered)
09:52:52,back_lawn_se,005995,0,577,23.3,15.7,0x16,403,0x20,2 (unfiltered)
09:52:56,back_lawn_ne,005b45,92,1576,23.6,10002.0,0xd6,256050,0x63,2 (unfiltered)
09:52:59,back_lawn_nw,0058ac,0,585,22.6,15.7,0x16,401,0x20,2 (unfiltered)
09:53:02,back_lawn_se,005995,93,1545,23.1,10003.1,0xd6,256080,0x63,2 (unfiltered)
09:53:06,back_lawn_ne,005b45,92,1578,23.6,10001.7,0xd6,256044,0x63,2 (unfiltered)
09:53:09,back_lawn_nw,0058ac,93,1558,22.6,10003.2,0xd6,256081,0x63,2 (unfiltered)
09:53:12,back_lawn_se,005995,94,1553,23.1,10003.4,0xd6,256088,0x63,2 (unfiltered)
09:53:16,back_lawn_ne,005b45,92,1578,23.5,10001.6,0xd6,256040,0x63,2 (unfiltered)
09:53:18,back_lawn_sw,005cb5,98,1611,23.9,10002.7,0xd6,256068,0x63,2 (unfiltered)
09:53:19,back_lawn_nw,0058ac,93,1559,22.7,10003.0,0xd6,256076,0x63,2 (unfiltered)
09:53:23,back_lawn_se,005995,94,1553,23.1,10003.0,0xd6,256076,0x63,2 (unfiltered)
09:53:26,back_lawn_ne,005b45,92,1578,23.5,10001.5,0xd6,256039,0x63,2 (unfiltered)
09:53:29,back_lawn_nw,0058ac,93,1559,23.0,10002.8,0xd6,256071,0x63,2 (unfiltered)
09:53:32,back_lawn_se,005995,94,1553,23.3,10002.9,0xd6,256074,0x63,2 (unfiltered)
09:53:36,back_lawn_ne,005b45,92,1578,23.5,10001.4,0xd6,256037,0x63,2 (unfiltered)
09:53:38,back_lawn_sw,005cb5,98,1611,23.8,10002.0,0xd6,256052,0x63,2 (unfiltered)
09:53:42,back_lawn_se,005995,94,1553,23.5,10002.9,0xd6,256073,0x63,2 (unfiltered)
09:53:46,back_lawn_ne,005b45,92,1578,23.5,10001.5,0xd6,256038,0x63,2 (unfiltered)
09:53:48,back_lawn_sw,005cb5,98,1611,23.8,10001.9,0xd6,256048,0x63,2 (unfiltered)
09:53:56,back_lawn_ne,005b45,92,1578,23.5,10001.6,0xd6,256042,0x63,2 (unfiltered)
09:53:58,back_lawn_sw,005cb5,98,1611,23.8,10001.8,0xd6,256047,0x63,2 (unfiltered)
09:54:07,back_lawn_ne,005b45,92,1578,23.5,10001.9,0xd6,256048,0x63,2 (unfiltered)
09:54:18,back_lawn_sw,005cb5,98,1611,23.8,10001.8,0xd6,256045,0x63,2 (unfiltered)
09:54:55,back_lawn_nw,0058ac,93,1558,23.6,10002.9,0xd6,256074,0x63,2 (unfiltered)
09:55:05,back_lawn_se,005995,94,1553,23.5,10002.8,0xd6,256072,0x63,2 (unfiltered)
09:55:18,back_lawn_ne,005b45,92,1578,23.5,10002.2,0xd6,256057,0x63,2 (unfiltered)
09:56:16,back_lawn_se,005995,94,1552,23.5,10002.8,0xd6,256072,0x63,2 (unfiltered)
09:56:30,back_lawn_ne,005b45,92,1577,23.5,10002.1,0xd6,256055,0x63,2 (unfiltered)
09:57:28,back_lawn_se,005995,94,1552,23.5,10002.9,0xd6,256073,0x63,2 (unfiltered)
09:57:41,back_lawn_ne,005b45,92,1577,23.5,10002.0,0xd6,256052,0x63,2 (unfiltered)
09:58:03,back_lawn_sw,005cb5,98,1611,23.8,10002.0,0xd6,256051,0x63,2 (unfiltered)
09:58:34,back_lawn_nw,0058ac,93,1558,23.6,10002.9,0xd6,256073,0x63,2 (unfiltered)
09:58:39,back_lawn_se,005995,94,1552,23.6,10002.8,0xd6,256071,0x63,2 (unfiltered)
09:58:52,back_lawn_ne,005b45,92,1577,23.5,10001.9,0xd6,256049,0x63,2 (unfiltered)
09:59:14,back_lawn_sw,005cb5,98,1610,23.8,10002.0,0xd6,256050,0x63,2 (unfiltered)
09:59:47,back_lawn_nw,0058ac,93,1558,23.6,10002.7,0xd6,256069,0x63,2 (unfiltered)
10:00:03,back_lawn_ne,005b45,92,1577,23.5,10001.9,0xd6,256048,0x63,2 (unfiltered)
10:00:26,back_lawn_sw,005cb5,98,1610,23.8,10001.9,0xd6,256048,0x63,2 (unfiltered)
10:01:01,back_lawn_se,005995,94,1552,23.6,10002.9,0xd6,256075,0x63,2 (unfiltered)
10:02:13,back_lawn_nw,0058ac,93,1558,23.6,10002.7,0xd6,256068,0x63,2 (unfiltered)
10:02:26,back_lawn_ne,005b45,92,1577,23.5,10001.8,0xd6,256045,0x63,2 (unfiltered)
10:03:16,desk_spare,0070f4,0,587,28.7,5.0,0x16,129,0x20,2 (unfiltered)
10:03:26,back_lawn_nw,0058ac,93,1558,23.6,10002.8,0xd6,256072,0x63,2 (unfiltered)
10:03:37,back_lawn_ne,005b45,92,1577,23.5,10001.7,0xd6,256044,0x63,2 (unfiltered)
10:03:59,back_lawn_sw,005cb5,98,1610,23.9,10001.9,0xd6,256049,0x63,2 (unfiltered)
10:04:39,back_lawn_nw,0058ac,93,1557,23.7,10001.2,0xd6,256031,0x63,2 (unfiltered)
10:05:52,back_lawn_nw,0058ac,93,1557,23.7,10001.1,0xd6,256028,0x63,2 (unfiltered)
10:07:05,back_lawn_nw,0058ac,93,1557,23.6,10001.1,0xd6,256027,0x63,2 (unfiltered)
10:08:22,back_lawn_ne,005b45,92,1577,23.5,10001.4,0xd6,256036,0x63,2 (unfiltered)
10:09:20,back_lawn_se,005995,94,1553,23.7,10002.8,0xd6,256071,0x63,2 (unfiltered)
10:09:31,back_lawn_nw,0058ac,93,1557,23.7,10001.0,0xd6,256025,0x63,2 (unfiltered)
10:09:33,back_lawn_ne,005b45,92,1578,23.5,10001.4,0xd6,256036,0x63,2 (unfiltered)
10:09:55,back_lawn_sw,005cb5,98,1611,23.9,10001.7,0xd6,256044,0x63,2 (unfiltered)
10:10:31,back_lawn_se,005995,94,1553,23.7,10002.7,0xd6,256069,0x63,2 (unfiltered)
10:10:44,back_lawn_nw,0058ac,93,1558,23.7,10000.9,0xd6,256024,0x63,2 (unfiltered)
10:10:45,back_lawn_ne,005b45,92,1578,23.5,10001.4,0xd6,256035,0x63,2 (unfiltered)
10:11:07,back_lawn_sw,005cb5,98,1611,23.9,10001.7,0xd6,256043,0x63,2 (unfiltered)
10:11:57,back_lawn_nw,0058ac,93,1558,23.7,10000.9,0xd6,256023,0x63,2 (unfiltered)
10:12:18,back_lawn_sw,005cb5,98,1611,23.9,10001.6,0xd6,256041,0x63,2 (unfiltered)
10:13:29,back_lawn_sw,005cb5,98,1611,23.9,10001.5,0xd6,256038,0x63,2 (unfiltered)
10:14:40,back_lawn_sw,005cb5,98,1611,23.9,10001.6,0xd6,256042,0x63,2 (unfiltered)
10:17:52,back_lawn_ne,005b45,92,1579,23.6,10001.4,0xd6,256035,0x63,2 (unfiltered)
10:18:50,back_lawn_se,005995,94,1553,23.8,10002.7,0xd6,256068,0x63,2 (unfiltered)
10:19:03,back_lawn_ne,005b45,92,1579,23.6,10001.4,0xd6,256036,0x63,2 (unfiltered)
10:19:25,back_lawn_sw,005cb5,98,1612,24.0,10001.6,0xd6,256041,0x63,2 (unfiltered)
10:20:01,back_lawn_se,005995,94,1553,23.8,10002.6,0xd6,256066,0x63,2 (unfiltered)
10:20:15,back_lawn_ne,005b45,92,1579,23.6,10001.4,0xd6,256037,0x63,2 (unfiltered)
10:20:28,back_lawn_nw,0058ac,93,1559,23.8,10001.0,0xd6,256025,0x63,2 (unfiltered)
10:21:48,back_lawn_sw,005cb5,98,1612,24.0,10001.6,0xd6,256040,0x63,2 (unfiltered)
10:22:24,back_lawn_se,005995,94,1553,23.8,10002.5,0xd6,256064,0x63,2 (unfiltered)
10:24:46,back_lawn_se,005995,95,1560,23.8,10003.8,0xd6,256096,0x63,2 (unfiltered)
10:25:00,back_lawn_ne,005b45,92,1577,23.6,10002.8,0xd6,256071,0x63,2 (unfiltered)
10:25:20,back_lawn_nw,0058ac,94,1565,23.8,10006.8,0xc6,256174,0x63,2 (unfiltered)
10:25:22,back_lawn_sw,005cb5,17,811,24.0,5.3,0x16,135,0x30,2 (unfiltered)
10:25:32,back_lawn_sw,005cb5,4,681,25.4,5.3,0x16,135,0x20,2 (unfiltered)
10:25:42,back_lawn_sw,005cb5,4,677,26.8,5.2,0x16,133,0x20,2 (unfiltered)
10:25:52,back_lawn_sw,005cb5,6,695,28.0,5.2,0x16,134,0x20,2 (unfiltered)
10:25:57,back_lawn_se,005995,3,639,23.8,5.2,0x16,133,0x20,2 (unfiltered)
10:26:02,back_lawn_sw,005cb5,2,662,27.9,5.2,0x16,133,0x20,2 (unfiltered)
10:26:07,back_lawn_se,005995,0,612,24.0,5.1,0x16,131,0x20,2 (unfiltered)
10:26:11,back_lawn_ne,005b45,0,624,23.6,5.2,0x16,132,0x20,2 (unfiltered)
10:26:12,back_lawn_sw,005cb5,1,653,25.8,5.2,0x16,133,0x20,2 (unfiltered)
10:26:18,back_lawn_se,005995,0,604,24.0,5.2,0x16,133,0x20,2 (unfiltered)
10:26:21,back_lawn_ne,005b45,0,625,22.8,5.2,0x16,132,0x20,2 (unfiltered)
10:26:22,back_lawn_sw,005cb5,3,667,24.0,5.3,0x16,135,0x20,2 (unfiltered)
10:26:27,back_lawn_se,005995,0,602,23.4,5.2,0x16,133,0x20,2 (unfiltered)
10:26:41,back_lawn_ne,005b45,0,620,21.3,5.2,0x16,133,0x20,2 (unfiltered)
10:26:58,back_lawn_se,005995,0,597,21.5,5.2,0x16,132,0x20,2 (unfiltered)
10:27:03,back_lawn_nw,0058ac,0,617,21.7,4.8,0x16,124,0x20,2 (unfiltered)
10:27:09,back_lawn_se,005995,0,595,21.2,5.2,0x16,133,0x20,2 (unfiltered)
10:27:11,back_lawn_ne,005b45,0,613,21.4,5.2,0x16,132,0x20,2 (unfiltered)
10:27:13,back_lawn_nw,0058ac,0,616,21.3,4.8,0x16,124,0x20,2 (unfiltered)
10:27:23,back_lawn_nw,0058ac,0,614,21.1,4.8,0x16,124,0x20,2 (unfiltered)
10:27:33,back_lawn_nw,0058ac,0,612,20.8,4.8,0x16,124,0x20,2 (unfiltered)
10:27:46,back_lawn_nw,0058ac,0,610,20.7,4.8,0x16,124,0x20,2 (unfiltered)
10:28:20,back_lawn_se,005995,0,590,20.8,5.2,0x16,133,0x20,2 (unfiltered)
10:28:33,back_lawn_ne,005b45,0,609,21.4,4.7,0x16,120,0x20,2 (unfiltered)
10:28:55,back_lawn_sw,005cb5,0,636,21.4,5.2,0x16,134,0x20,2 (unfiltered)
10:28:59,back_lawn_nw,0058ac,0,604,20.6,4.8,0x16,124,0x20,2 (unfiltered)
10:29:31,back_lawn_se,005995,0,589,20.6,5.2,0x16,133,0x20,2 (unfiltered)
10:29:45,back_lawn_ne,005b45,0,609,21.3,5.2,0x16,132,0x20,2 (unfiltered)
